,rationality,rank,switch_random,Run,Strat_Cooperate,Strat_Defect,Strat_TFT,Strat_Random,Strat_WSLS,Cooperators,Defectors
2230,0.4580078125,0.6240234375,0.02490234375,2230.0,9514.0,11586.0,133.0,368.0,177.0,214.0,163.0
2231,0.4580078125,0.6240234375,0.12548828125,2231.0,9514.0,11586.0,133.0,368.0,177.0,214.0,163.0
2232,0.5634765625,0.6904296875,0.27490234375,2232.0,9736.0,11364.0,130.0,331.0,227.0,216.0,151.0
2233,0.9580078125,0.6904296875,0.27490234375,2233.0,9736.0,11364.0,130.0,331.0,227.0,216.0,151.0
2234,0.5634765625,0.1240234375,0.27490234375,2234.0,9736.0,11364.0,130.0,331.0,227.0,216.0,151.0
2235,0.5634765625,0.6904296875,0.37548828125,2235.0,10022.0,11078.0,131.0,344.0,185.0,188.0,207.0
2236,0.5634765625,0.1240234375,0.37548828125,2236.0,11683.0,9417.0,155.0,275.0,180.0,235.0,210.0
2237,0.9580078125,0.6904296875,0.37548828125,2237.0,11184.0,9916.0,141.0,305.0,150.0,257.0,202.0
2238,0.9580078125,0.1240234375,0.27490234375,2238.0,11184.0,9916.0,141.0,305.0,150.0,257.0,202.0
2239,0.9580078125,0.1240234375,0.37548828125,2239.0,11184.0,9916.0,141.0,305.0,150.0,257.0,202.0
2240,0.2197265625,0.0966796875,0.25927734375,2240.0,10075.0,11025.0,142.0,334.0,190.0,208.0,181.0
2241,0.6767578125,0.0966796875,0.25927734375,2241.0,9412.0,11688.0,139.0,348.0,202.0,203.0,163.0
2242,0.2197265625,0.2802734375,0.25927734375,2242.0,9412.0,11688.0,139.0,348.0,202.0,203.0,163.0
2243,0.2197265625,0.0966796875,0.45361328125,2243.0,9412.0,11688.0,139.0,348.0,202.0,203.0,163.0
2244,0.2197265625,0.2802734375,0.45361328125,2244.0,10973.0,10127.0,139.0,304.0,177.0,247.0,188.0
2245,0.6767578125,0.0966796875,0.45361328125,2245.0,8807.0,12293.0,132.0,407.0,147.0,190.0,179.0
2246,0.6767578125,0.2802734375,0.25927734375,2246.0,8807.0,12293.0,132.0,407.0,147.0,190.0,179.0
2247,0.6767578125,0.2802734375,0.45361328125,2247.0,10353.0,10747.0,161.0,295.0,183.0,227.0,189.0
2248,0.7197265625,0.5966796875,0.00927734375,2248.0,10353.0,10747.0,161.0,295.0,183.0,227.0,189.0
2249,0.1767578125,0.5966796875,0.00927734375,2249.0,10551.0,10549.0,145.0,340.0,176.0,176.0,218.0
2250,0.7197265625,0.7802734375,0.00927734375,2250.0,10401.0,10699.0,144.0,306.0,178.0,230.0,197.0
2251,0.7197265625,0.5966796875,0.20361328125,2251.0,10022.0,11078.0,131.0,344.0,185.0,188.0,207.0
2252,0.7197265625,0.7802734375,0.20361328125,2252.0,10401.0,10699.0,144.0,306.0,178.0,230.0,197.0
2253,0.1767578125,0.5966796875,0.20361328125,2253.0,10951.0,10149.0,145.0,265.0,198.0,253.0,194.0
2254,0.1767578125,0.7802734375,0.00927734375,2254.0,11184.0,9916.0,141.0,305.0,150.0,257.0,202.0
2255,0.1767578125,0.7802734375,0.20361328125,2255.0,10401.0,10699.0,144.0,306.0,178.0,230.0,197.0
2256,0.9697265625,0.3466796875,0.38427734375,2256.0,10300.0,10800.0,125.0,318.0,197.0,190.0,225.0
2257,0.9267578125,0.3466796875,0.38427734375,2257.0,9370.0,11730.0,143.0,375.0,177.0,201.0,159.0
2258,0.9697265625,0.5302734375,0.38427734375,2258.0,10089.0,11011.0,145.0,319.0,192.0,194.0,205.0
2259,0.9697265625,0.3466796875,0.07861328125,2259.0,11314.0,9786.0,141.0,279.0,210.0,222.0,203.0
2260,0.9697265625,0.5302734375,0.07861328125,2260.0,10018.0,11082.0,101.0,341.0,213.0,224.0,176.0
2261,0.9267578125,0.3466796875,0.07861328125,2261.0,9370.0,11730.0,143.0,375.0,177.0,201.0,159.0
2262,0.9267578125,0.5302734375,0.38427734375,2262.0,9370.0,11730.0,143.0,375.0,177.0,201.0,159.0
2263,0.9267578125,0.5302734375,0.07861328125,2263.0,10715.0,10385.0,133.0,299.0,208.0,224.0,191.0
2264,0.4697265625,0.8466796875,0.13427734375,2264.0,10439.0,10661.0,134.0,301.0,184.0,209.0,227.0
2265,0.4267578125,0.8466796875,0.13427734375,2265.0,9617.0,11483.0,123.0,367.0,189.0,218.0,158.0
2266,0.4697265625,0.0302734375,0.13427734375,2266.0,10277.0,10823.0,118.0,328.0,191.0,210.0,208.0
2267,0.4697265625,0.8466796875,0.32861328125,2267.0,10277.0,10823.0,118.0,328.0,191.0,210.0,208.0
2268,0.4697265625,0.0302734375,0.32861328125,2268.0,10277.0,10823.0,118.0,328.0,191.0,210.0,208.0
2269,0.4267578125,0.8466796875,0.32861328125,2269.0,10585.0,10515.0,121.0,308.0,190.0,245.0,191.0
2270,0.4267578125,0.0302734375,0.13427734375,2270.0,10315.0,10785.0,138.0,316.0,204.0,193.0,204.0
2271,0.4267578125,0.0302734375,0.32861328125,2271.0,10989.0,10111.0,124.0,251.0,243.0,248.0,189.0
2272,0.3447265625,0.4716796875,0.07177734375,2272.0,10294.0,10806.0,150.0,338.0,180.0,227.0,160.0
2273,0.3017578125,0.4716796875,0.07177734375,2273.0,10294.0,10806.0,150.0,338.0,180.0,227.0,160.0
2274,0.3447265625,0.1552734375,0.07177734375,2274.0,9370.0,11730.0,143.0,375.0,177.0,201.0,159.0
2275,0.3447265625,0.4716796875,0.39111328125,2275.0,10525.0,10575.0,124.0,311.0,171.0,240.0,209.0
2276,0.3447265625,0.1552734375,0.39111328125,2276.0,9516.0,11584.0,135.0,354.0,179.0,233.0,154.0
2277,0.3017578125,0.4716796875,0.39111328125,2277.0,9516.0,11584.0,135.0,354.0,179.0,233.0,154.0
2278,0.3017578125,0.1552734375,0.07177734375,2278.0,10350.0,10750.0,132.0,320.0,201.0,211.0,191.0
2279,0.3017578125,0.1552734375,0.39111328125,2279.0,10350.0,10750.0,132.0,320.0,201.0,211.0,191.0
2280,0.8447265625,0.9716796875,0.32177734375,2280.0,11505.0,9595.0,158.0,299.0,149.0,216.0,233.0
2281,0.8017578125,0.9716796875,0.32177734375,2281.0,11505.0,9595.0,158.0,299.0,149.0,216.0,233.0
2282,0.8447265625,0.6552734375,0.32177734375,2282.0,9863.0,11237.0,102.0,337.0,211.0,215.0,190.0
2283,0.8447265625,0.9716796875,0.14111328125,2283.0,9863.0,11237.0,102.0,337.0,211.0,215.0,190.0
2284,0.8447265625,0.6552734375,0.14111328125,2284.0,9863.0,11237.0,102.0,337.0,211.0,215.0,190.0
2285,0.8017578125,0.9716796875,0.14111328125,2285.0,9431.0,11669.0,129.0,356.0,156.0,259.0,155.0
2286,0.8017578125,0.6552734375,0.32177734375,2286.0,10585.0,10515.0,121.0,308.0,190.0,245.0,191.0
2287,0.8017578125,0.6552734375,0.14111328125,2287.0,9412.0,11688.0,117.0,372.0,187.0,204.0,175.0
2288,0.5947265625,0.2216796875,0.19677734375,2288.0,11367.0,9733.0,164.0,271.0,214.0,215.0,191.0
2289,0.0517578125,0.2216796875,0.19677734375,2289.0,10582.0,10518.0,133.0,289.0,212.0,209.0,212.0
2290,0.5947265625,0.9052734375,0.19677734375,2290.0,9412.0,11688.0,139.0,348.0,202.0,203.0,163.0
2291,0.5947265625,0.2216796875,0.01611328125,2291.0,9412.0,11688.0,139.0,348.0,202.0,203.0,163.0
2292,0.5947265625,0.9052734375,0.01611328125,2292.0,10167.0,10933.0,120.0,334.0,188.0,257.0,156.0
2293,0.0517578125,0.2216796875,0.01611328125,2293.0,11683.0,9417.0,155.0,275.0,180.0,235.0,210.0
2294,0.0517578125,0.9052734375,0.19677734375,2294.0,9231.0,11869.0,86.0,348.0,219.0,231.0,171.0
2295,0.0517578125,0.9052734375,0.01611328125,2295.0,10733.0,10367.0,121.0,298.0,167.0,252.0,217.0
2296,0.0947265625,0.7216796875,0.44677734375,2296.0,10906.0,10194.0,130.0,288.0,195.0,259.0,183.0
2297,0.5517578125,0.7216796875,0.44677734375,2297.0,10007.0,11093.0,119.0,322.0,197.0,212.0,205.0
2298,0.0947265625,0.4052734375,0.44677734375,2298.0,10007.0,11093.0,119.0,322.0,197.0,212.0,205.0
2299,0.0947265625,0.7216796875,0.26611328125,2299.0,10774.0,10326.0,131.0,291.0,206.0,198.0,229.0
2300,0.0947265625,0.4052734375,0.26611328125,2300.0,9966.0,11134.0,145.0,327.0,211.0,213.0,159.0
2301,0.5517578125,0.7216796875,0.26611328125,2301.0,10321.0,10779.0,131.0,329.0,203.0,190.0,202.0
2302,0.5517578125,0.4052734375,0.44677734375,2302.0,10075.0,11025.0,142.0,334.0,190.0,208.0,181.0
2303,0.5517578125,0.4052734375,0.26611328125,2303.0,10321.0,10779.0,131.0,329.0,203.0,190.0,202.0
2304,0.0634765625,0.1904296875,0.02490234375,2304.0,9231.0,11869.0,86.0,348.0,219.0,231.0,171.0
2305,0.4580078125,0.1904296875,0.02490234375,2305.0,10685.0,10415.0,127.0,308.0,153.0,240.0,227.0
2306,0.0634765625,0.6240234375,0.02490234375,2306.0,11241.0,9859.0,121.0,295.0,233.0,213.0,193.0
2307,0.0634765625,0.1904296875,0.12548828125,2307.0,11184.0,9916.0,141.0,305.0,150.0,257.0,202.0
2308,0.0634765625,0.6240234375,0.12548828125,2308.0,10119.0,10981.0,128.0,315.0,191.0,211.0,210.0
2309,0.4580078125,0.1904296875,0.12548828125,2309.0,10964.0,10136.0,150.0,287.0,197.0,227.0,194.0
2310,0.4580078125,0.6240234375,0.02490234375,2310.0,10158.0,10942.0,139.0,312.0,196.0,204.0,204.0
2311,0.4580078125,0.6240234375,0.12548828125,2311.0,10022.0,11078.0,131.0,344.0,185.0,188.0,207.0
2312,0.5634765625,0.6904296875,0.27490234375,2312.0,10266.0,10834.0,158.0,340.0,190.0,191.0,176.0
2313,0.9580078125,0.6904296875,0.27490234375,2313.0,11798.0,9302.0,154.0,258.0,186.0,266.0,191.0
2314,0.5634765625,0.1240234375,0.27490234375,2314.0,10973.0,10127.0,139.0,304.0,177.0,247.0,188.0
2315,0.5634765625,0.6904296875,0.37548828125,2315.0,10973.0,10127.0,139.0,304.0,177.0,247.0,188.0
2316,0.5634765625,0.1240234375,0.37548828125,2316.0,11219.0,9881.0,142.0,304.0,188.0,229.0,192.0
2317,0.9580078125,0.6904296875,0.37548828125,2317.0,10916.0,10184.0,134.0,292.0,193.0,223.0,213.0
2318,0.9580078125,0.1240234375,0.27490234375,2318.0,11191.0,9909.0,150.0,257.0,183.0,250.0,215.0
2319,0.9580078125,0.1240234375,0.37548828125,2319.0,9926.0,11174.0,96.0,316.0,212.0,211.0,220.0
2320,0.2197265625,0.0966796875,0.25927734375,2320.0,10156.0,10944.0,115.0,337.0,191.0,234.0,178.0
2321,0.6767578125,0.0966796875,0.25927734375,2321.0,9736.0,11364.0,130.0,331.0,227.0,216.0,151.0
2322,0.2197265625,0.2802734375,0.25927734375,2322.0,10299.0,10801.0,134.0,330.0,215.0,195.0,181.0
2323,0.2197265625,0.0966796875,0.45361328125,2323.0,10266.0,10834.0,158.0,340.0,190.0,191.0,176.0
2324,0.2197265625,0.2802734375,0.45361328125,2324.0,10885.0,10215.0,145.0,290.0,190.0,225.0,205.0
2325,0.6767578125,0.0966796875,0.45361328125,2325.0,10266.0,10834.0,164.0,300.0,178.0,230.0,183.0
2326,0.6767578125,0.2802734375,0.25927734375,2326.0,10715.0,10385.0,133.0,299.0,208.0,224.0,191.0
2327,0.6767578125,0.2802734375,0.45361328125,2327.0,10685.0,10415.0,127.0,308.0,153.0,240.0,227.0
2328,0.7197265625,0.5966796875,0.00927734375,2328.0,9048.0,12052.0,142.0,353.0,210.0,189.0,161.0
2329,0.1767578125,0.5966796875,0.00927734375,2329.0,10778.0,10322.0,135.0,292.0,175.0,262.0,191.0
2330,0.7197265625,0.7802734375,0.00927734375,2330.0,10812.0,10288.0,150.0,285.0,196.0,239.0,185.0
2331,0.7197265625,0.5966796875,0.20361328125,2331.0,10812.0,10288.0,150.0,285.0,196.0,239.0,185.0
2332,0.7197265625,0.7802734375,0.20361328125,2332.0,10812.0,10288.0,150.0,285.0,196.0,239.0,185.0
2333,0.1767578125,0.5966796875,0.20361328125,2333.0,10785.0,10315.0,134.0,283.0,177.0,239.0,222.0
2334,0.1767578125,0.7802734375,0.00927734375,2334.0,10964.0,10136.0,150.0,287.0,197.0,227.0,194.0
2335,0.1767578125,0.7802734375,0.20361328125,2335.0,10785.0,10315.0,134.0,283.0,177.0,239.0,222.0
2336,0.9697265625,0.3466796875,0.38427734375,2336.0,10190.0,10910.0,117.0,337.0,185.0,201.0,215.0
2337,0.9267578125,0.3466796875,0.38427734375,2337.0,10107.0,10993.0,119.0,351.0,193.0,202.0,190.0
2338,0.9697265625,0.5302734375,0.38427734375,2338.0,9177.0,11923.0,131.0,377.0,176.0,211.0,160.0
2339,0.9697265625,0.3466796875,0.07861328125,2339.0,10108.0,10992.0,127.0,347.0,174.0,216.0,191.0
2340,0.9697265625,0.5302734375,0.07861328125,2340.0,10124.0,10976.0,122.0,338.0,203.0,177.0,215.0
2341,0.9267578125,0.3466796875,0.07861328125,2341.0,9741.0,11359.0,140.0,326.0,190.0,228.0,171.0
2342,0.9267578125,0.5302734375,0.38427734375,2342.0,10241.0,10859.0,119.0,331.0,207.0,232.0,166.0
2343,0.9267578125,0.5302734375,0.07861328125,2343.0,10241.0,10859.0,119.0,331.0,207.0,232.0,166.0
2344,0.4697265625,0.8466796875,0.13427734375,2344.0,10107.0,10993.0,119.0,351.0,193.0,202.0,190.0
2345,0.4267578125,0.8466796875,0.13427734375,2345.0,10885.0,10215.0,145.0,290.0,190.0,225.0,205.0
2346,0.4697265625,0.0302734375,0.13427734375,2346.0,10219.0,10881.0,135.0,301.0,218.0,197.0,204.0
2347,0.4697265625,0.8466796875,0.32861328125,2347.0,10294.0,10806.0,150.0,338.0,180.0,227.0,160.0
2348,0.4697265625,0.0302734375,0.32861328125,2348.0,10022.0,11078.0,131.0,344.0,185.0,188.0,207.0
2349,0.4267578125,0.8466796875,0.32861328125,2349.0,11313.0,9787.0,133.0,288.0,196.0,249.0,189.0
2350,0.4267578125,0.0302734375,0.13427734375,2350.0,11459.0,9641.0,156.0,294.0,151.0,258.0,196.0
2351,0.4267578125,0.0302734375,0.32861328125,2351.0,10812.0,10288.0,150.0,285.0,196.0,239.0,185.0
2352,0.3447265625,0.4716796875,0.07177734375,2352.0,10812.0,10288.0,150.0,285.0,196.0,239.0,185.0
2353,0.3017578125,0.4716796875,0.07177734375,2353.0,9966.0,11134.0,145.0,327.0,211.0,213.0,159.0
2354,0.3447265625,0.1552734375,0.07177734375,2354.0,9048.0,12052.0,142.0,353.0,210.0,189.0,161.0
2355,0.3447265625,0.4716796875,0.39111328125,2355.0,9966.0,11134.0,145.0,327.0,211.0,213.0,159.0
2356,0.3447265625,0.1552734375,0.39111328125,2356.0,9237.0,11863.0,98.0,357.0,186.0,219.0,195.0
2357,0.3017578125,0.4716796875,0.39111328125,2357.0,10551.0,10549.0,145.0,340.0,176.0,176.0,218.0
2358,0.3017578125,0.1552734375,0.07177734375,2358.0,10551.0,10549.0,145.0,340.0,176.0,176.0,218.0
2359,0.3017578125,0.1552734375,0.39111328125,2359.0,10277.0,10823.0,118.0,328.0,191.0,210.0,208.0
2360,0.8447265625,0.9716796875,0.32177734375,2360.0,10277.0,10823.0,118.0,328.0,191.0,210.0,208.0
2361,0.8017578125,0.9716796875,0.32177734375,2361.0,10885.0,10215.0,145.0,290.0,190.0,225.0,205.0
2362,0.8447265625,0.6552734375,0.32177734375,2362.0,8807.0,12293.0,132.0,407.0,147.0,190.0,179.0
2363,0.8447265625,0.9716796875,0.14111328125,2363.0,10973.0,10127.0,139.0,304.0,177.0,247.0,188.0
2364,0.8447265625,0.6552734375,0.14111328125,2364.0,10266.0,10834.0,164.0,300.0,178.0,230.0,183.0
2365,0.8017578125,0.9716796875,0.14111328125,2365.0,10585.0,10515.0,121.0,308.0,190.0,245.0,191.0
2366,0.8017578125,0.6552734375,0.32177734375,2366.0,10585.0,10515.0,121.0,308.0,190.0,245.0,191.0
2367,0.8017578125,0.6552734375,0.14111328125,2367.0,10315.0,10785.0,138.0,316.0,204.0,193.0,204.0
2368,0.5947265625,0.2216796875,0.19677734375,2368.0,9267.0,11833.0,143.0,345.0,196.0,185.0,186.0
2369,0.0517578125,0.2216796875,0.19677734375,2369.0,9267.0,11833.0,143.0,345.0,196.0,185.0,186.0
2370,0.5947265625,0.9052734375,0.19677734375,2370.0,10439.0,10661.0,134.0,301.0,184.0,209.0,227.0
2371,0.5947265625,0.2216796875,0.01611328125,2371.0,10158.0,10942.0,139.0,312.0,196.0,204.0,204.0
2372,0.5947265625,0.9052734375,0.01611328125,2372.0,10505.0,10595.0,124.0,291.0,188.0,256.0,196.0
2373,0.0517578125,0.2216796875,0.01611328125,2373.0,9926.0,11174.0,96.0,316.0,212.0,211.0,220.0
2374,0.0517578125,0.9052734375,0.19677734375,2374.0,11282.0,9818.0,130.0,277.0,199.0,220.0,229.0
2375,0.0517578125,0.9052734375,0.01611328125,2375.0,10916.0,10184.0,134.0,292.0,193.0,223.0,213.0
2376,0.0947265625,0.7216796875,0.44677734375,2376.0,9691.0,11409.0,129.0,343.0,181.0,227.0,175.0
2377,0.5517578125,0.7216796875,0.44677734375,2377.0,10885.0,10215.0,145.0,290.0,190.0,225.0,205.0
2378,0.0947265625,0.4052734375,0.44677734375,2378.0,10156.0,10944.0,115.0,337.0,191.0,234.0,178.0
2379,0.0947265625,0.7216796875,0.26611328125,2379.0,10294.0,10806.0,150.0,338.0,180.0,227.0,160.0
2380,0.0947265625,0.4052734375,0.26611328125,2380.0,9668.0,11432.0,106.0,335.0,211.0,224.0,179.0
2381,0.5517578125,0.7216796875,0.26611328125,2381.0,8807.0,12293.0,132.0,407.0,147.0,190.0,179.0
2382,0.5517578125,0.4052734375,0.44677734375,2382.0,9974.0,11126.0,139.0,335.0,197.0,203.0,181.0
2383,0.5517578125,0.4052734375,0.26611328125,2383.0,9048.0,12052.0,142.0,353.0,210.0,189.0,161.0
2384,0.0634765625,0.1904296875,0.02490234375,2384.0,10614.0,10486.0,108.0,310.0,192.0,261.0,184.0
2385,0.4580078125,0.1904296875,0.02490234375,2385.0,10401.0,10699.0,144.0,306.0,178.0,230.0,197.0
2386,0.0634765625,0.6240234375,0.02490234375,2386.0,10168.0,10932.0,139.0,316.0,189.0,169.0,242.0
2387,0.0634765625,0.1904296875,0.12548828125,2387.0,9516.0,11584.0,135.0,354.0,179.0,233.0,154.0
2388,0.0634765625,0.6240234375,0.12548828125,2388.0,10989.0,10111.0,124.0,251.0,243.0,248.0,189.0
2389,0.4580078125,0.1904296875,0.12548828125,2389.0,10099.0,11001.0,118.0,305.0,199.0,218.0,215.0
2390,0.4580078125,0.6240234375,0.02490234375,2390.0,10266.0,10834.0,158.0,340.0,190.0,191.0,176.0
2391,0.4580078125,0.6240234375,0.12548828125,2391.0,10011.0,11089.0,137.0,325.0,209.0,209.0,175.0
2392,0.5634765625,0.6904296875,0.27490234375,2392.0,11184.0,9916.0,141.0,305.0,150.0,257.0,202.0
2393,0.9580078125,0.6904296875,0.27490234375,2393.0,10733.0,10367.0,121.0,298.0,167.0,252.0,217.0
2394,0.5634765625,0.1240234375,0.27490234375,2394.0,10168.0,10932.0,139.0,316.0,189.0,169.0,242.0
2395,0.5634765625,0.6904296875,0.37548828125,2395.0,10300.0,10800.0,125.0,318.0,197.0,190.0,225.0
2396,0.5634765625,0.1240234375,0.37548828125,2396.0,10241.0,10859.0,119.0,331.0,207.0,232.0,166.0
2397,0.9580078125,0.6904296875,0.37548828125,2397.0,9237.0,11863.0,98.0,357.0,186.0,219.0,195.0
2398,0.9580078125,0.1240234375,0.27490234375,2398.0,10812.0,10288.0,150.0,285.0,196.0,239.0,185.0
2399,0.9580078125,0.1240234375,0.37548828125,2399.0,10812.0,10288.0,150.0,285.0,196.0,239.0,185.0
2400,0.2197265625,0.0966796875,0.25927734375,2400.0,10778.0,10322.0,135.0,292.0,175.0,262.0,191.0
2401,0.6767578125,0.0966796875,0.25927734375,2401.0,10676.0,10424.0,139.0,303.0,177.0,250.0,186.0
2402,0.2197265625,0.2802734375,0.25927734375,2402.0,9516.0,11584.0,135.0,354.0,179.0,233.0,154.0
2403,0.2197265625,0.0966796875,0.45361328125,2403.0,9516.0,11584.0,135.0,354.0,179.0,233.0,154.0
2404,0.2197265625,0.2802734375,0.45361328125,2404.0,11314.0,9786.0,141.0,279.0,210.0,222.0,203.0
2405,0.6767578125,0.0966796875,0.45361328125,2405.0,9516.0,11584.0,135.0,354.0,179.0,233.0,154.0
2406,0.6767578125,0.2802734375,0.25927734375,2406.0,10283.0,10817.0,152.0,317.0,197.0,220.0,169.0
2407,0.6767578125,0.2802734375,0.45361328125,2407.0,10283.0,10817.0,152.0,317.0,197.0,220.0,169.0
2408,0.7197265625,0.5966796875,0.00927734375,2408.0,10350.0,10750.0,132.0,320.0,201.0,211.0,191.0
2409,0.1767578125,0.5966796875,0.00927734375,2409.0,10774.0,10326.0,131.0,291.0,206.0,198.0,229.0
2410,0.7197265625,0.7802734375,0.00927734375,2410.0,10585.0,10515.0,121.0,308.0,190.0,245.0,191.0
2411,0.7197265625,0.5966796875,0.20361328125,2411.0,10759.0,10341.0,177.0,327.0,175.0,179.0,197.0
2412,0.7197265625,0.7802734375,0.20361328125,2412.0,9370.0,11730.0,143.0,375.0,177.0,201.0,159.0
2413,0.1767578125,0.5966796875,0.20361328125,2413.0,11184.0,9916.0,141.0,305.0,150.0,257.0,202.0
2414,0.1767578125,0.7802734375,0.00927734375,2414.0,10906.0,10194.0,130.0,288.0,195.0,259.0,183.0
2415,0.1767578125,0.7802734375,0.20361328125,2415.0,10778.0,10322.0,135.0,292.0,175.0,262.0,191.0
2416,0.9697265625,0.3466796875,0.38427734375,2416.0,10868.0,10232.0,119.0,294.0,228.0,230.0,184.0
2417,0.9267578125,0.3466796875,0.38427734375,2417.0,10118.0,10982.0,136.0,333.0,178.0,185.0,223.0
2418,0.9697265625,0.5302734375,0.38427734375,2418.0,11216.0,9884.0,140.0,276.0,179.0,245.0,215.0
2419,0.9697265625,0.3466796875,0.07861328125,2419.0,10117.0,10983.0,114.0,307.0,217.0,227.0,190.0
2420,0.9697265625,0.5302734375,0.07861328125,2420.0,10647.0,10453.0,139.0,312.0,181.0,244.0,179.0
2421,0.9267578125,0.3466796875,0.07861328125,2421.0,10551.0,10549.0,145.0,340.0,176.0,176.0,218.0
2422,0.9267578125,0.5302734375,0.38427734375,2422.0,10551.0,10549.0,145.0,340.0,176.0,176.0,218.0
2423,0.9267578125,0.5302734375,0.07861328125,2423.0,10119.0,10981.0,128.0,315.0,191.0,211.0,210.0
2424,0.4697265625,0.8466796875,0.13427734375,2424.0,9267.0,11833.0,143.0,345.0,196.0,185.0,186.0
2425,0.4267578125,0.8466796875,0.13427734375,2425.0,9267.0,11833.0,143.0,345.0,196.0,185.0,186.0
2426,0.4697265625,0.0302734375,0.13427734375,2426.0,9267.0,11833.0,143.0,345.0,196.0,185.0,186.0
2427,0.4697265625,0.8466796875,0.32861328125,2427.0,10156.0,10944.0,115.0,337.0,191.0,234.0,178.0
2428,0.4697265625,0.0302734375,0.32861328125,2428.0,10676.0,10424.0,139.0,303.0,177.0,250.0,186.0
2429,0.4267578125,0.8466796875,0.32861328125,2429.0,10156.0,10944.0,115.0,337.0,191.0,234.0,178.0
2430,0.4267578125,0.0302734375,0.13427734375,2430.0,10003.0,11097.0,149.0,336.0,176.0,202.0,192.0
2431,0.4267578125,0.0302734375,0.32861328125,2431.0,10639.0,10461.0,138.0,276.0,177.0,252.0,212.0
2432,0.3447265625,0.4716796875,0.07177734375,2432.0,10951.0,10149.0,145.0,265.0,198.0,253.0,194.0
2433,0.3017578125,0.4716796875,0.07177734375,2433.0,10951.0,10149.0,145.0,265.0,198.0,253.0,194.0
2434,0.3447265625,0.1552734375,0.07177734375,2434.0,10812.0,10288.0,150.0,285.0,196.0,239.0,185.0
2435,0.3447265625,0.4716796875,0.39111328125,2435.0,10812.0,10288.0,150.0,285.0,196.0,239.0,185.0
2436,0.3447265625,0.1552734375,0.39111328125,2436.0,10007.0,11093.0,119.0,322.0,197.0,212.0,205.0
2437,0.3017578125,0.4716796875,0.39111328125,2437.0,10007.0,11093.0,119.0,322.0,197.0,212.0,205.0
2438,0.3017578125,0.1552734375,0.07177734375,2438.0,10481.0,10619.0,127.0,299.0,229.0,246.0,154.0
2439,0.3017578125,0.1552734375,0.39111328125,2439.0,10481.0,10619.0,127.0,299.0,229.0,246.0,154.0
2440,0.8447265625,0.9716796875,0.32177734375,2440.0,10774.0,10326.0,131.0,291.0,206.0,198.0,229.0
2441,0.8017578125,0.9716796875,0.32177734375,2441.0,10774.0,10326.0,131.0,291.0,206.0,198.0,229.0
2442,0.8447265625,0.6552734375,0.32177734375,2442.0,9858.0,11242.0,125.0,318.0,198.0,231.0,183.0
2443,0.8447265625,0.9716796875,0.14111328125,2443.0,9858.0,11242.0,125.0,318.0,198.0,231.0,183.0
2444,0.8447265625,0.6552734375,0.14111328125,2444.0,9858.0,11242.0,125.0,318.0,198.0,231.0,183.0
2445,0.8017578125,0.9716796875,0.14111328125,2445.0,11367.0,9733.0,164.0,271.0,214.0,215.0,191.0
2446,0.8017578125,0.6552734375,0.32177734375,2446.0,11367.0,9733.0,164.0,271.0,214.0,215.0,191.0
2447,0.8017578125,0.6552734375,0.14111328125,2447.0,10294.0,10806.0,150.0,338.0,180.0,227.0,160.0
2448,0.5947265625,0.2216796875,0.19677734375,2448.0,9912.0,11188.0,135.0,317.0,196.0,212.0,195.0
2449,0.0517578125,0.2216796875,0.19677734375,2449.0,9741.0,11359.0,140.0,326.0,190.0,228.0,171.0
2450,0.5947265625,0.9052734375,0.19677734375,2450.0,10774.0,10326.0,131.0,291.0,206.0,198.0,229.0
2451,0.5947265625,0.2216796875,0.01611328125,2451.0,10481.0,10619.0,127.0,299.0,229.0,246.0,154.0
2452,0.5947265625,0.9052734375,0.01611328125,2452.0,10725.0,10375.0,171.0,267.0,223.0,199.0,195.0
2453,0.0517578125,0.2216796875,0.01611328125,2453.0,10315.0,10785.0,138.0,316.0,204.0,193.0,204.0
2454,0.0517578125,0.9052734375,0.19677734375,2454.0,10525.0,10575.0,124.0,311.0,171.0,240.0,209.0
2455,0.0517578125,0.9052734375,0.01611328125,2455.0,9858.0,11242.0,125.0,318.0,198.0,231.0,183.0
2456,0.0947265625,0.7216796875,0.44677734375,2456.0,9858.0,11242.0,125.0,318.0,198.0,231.0,183.0
2457,0.5517578125,0.7216796875,0.44677734375,2457.0,10118.0,10982.0,136.0,333.0,178.0,185.0,223.0
2458,0.0947265625,0.4052734375,0.44677734375,2458.0,10300.0,10800.0,125.0,318.0,197.0,190.0,225.0
2459,0.0947265625,0.7216796875,0.26611328125,2459.0,9516.0,11584.0,135.0,354.0,179.0,233.0,154.0
2460,0.0947265625,0.4052734375,0.26611328125,2460.0,10089.0,11011.0,145.0,319.0,192.0,194.0,205.0
2461,0.5517578125,0.7216796875,0.26611328125,2461.0,10759.0,10341.0,177.0,327.0,175.0,179.0,197.0
2462,0.5517578125,0.4052734375,0.44677734375,2462.0,10812.0,10288.0,150.0,285.0,196.0,239.0,185.0
2463,0.5517578125,0.4052734375,0.26611328125,2463.0,10574.0,10526.0,122.0,296.0,216.0,231.0,190.0
2464,0.0634765625,0.1904296875,0.02490234375,2464.0,11314.0,9786.0,141.0,279.0,210.0,222.0,203.0
2465,0.4580078125,0.1904296875,0.02490234375,2465.0,11798.0,9302.0,154.0,258.0,186.0,266.0,191.0
